"Person ID";Nativeness;Frames;"String Type";Manner;Path;"Value Type";"Value"
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Total Body Change Right";8935
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Average Body Change Left";245
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Average Body Change Right";496
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Total Angle Change Left";5214
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Total Angle Change Right";5844
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Average Angle Change Left";289
20;Native;4037_4093;Mixed_2 (...-Manner+Path);curved;walking-briskly;"Average Angle Change Right";324
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Total Body Change Left";5189
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Total Body Change Right";10646
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Average Body Change Left";235
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Average Body Change Right";483
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Total Angle Change Left";5577
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Total Angle Change Right";6598
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Average Angle Change Left";253
20;Native;4137_4205;Sequenced_1 (Manner-Path);coil;walking-briskly;"Average Angle Change Right";299
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Body Change Left";4406
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Body Change Right";12144
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Body Change Left";220
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Body Change Right";607
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Angle Change Left";5465
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Angle Change Right";5256
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Angle Change Left";273
20;Native;4260_4321;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Angle Change Right";262
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Total Body Change Left";4457
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Total Body Change Right";9949
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Average Body Change Left";234
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Average Body Change Right";523
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Total Angle Change Left";3368
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Total Angle Change Right";5156
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Average Angle Change Left";177
20;Native;4376_4436;Sequenced_1 (Manner-Path);circle;walking-briskly;"Average Angle Change Right";271
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Total Body Change Left";4923
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Total Body Change Right";21279
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Average Body Change Left";246
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Average Body Change Right";1063
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Total Angle Change Left";3005
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Total Angle Change Right";7179
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Average Angle Change Left";150
20;Native;4492_4553;Mixed_2 (...-Manner+Path);down-hill;walking-briskly;"Average Angle Change Right";358
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Total Body Change Left";3384
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Total Body Change Right";7623
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Average Body Change Left";241
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Average Body Change Right";544
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Total Angle Change Left";2300
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Total Angle Change Right";4448
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Average Angle Change Left";164
20;Native;4620_4663;Sequenced_1 (Manner-Path);up-hill;walking-briskly;"Average Angle Change Right";317
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Total Body Change Left";3766
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Total Body Change Right";7056
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Average Body Change Left";221
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Average Body Change Right";415
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Total Angle Change Left";3790
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Total Angle Change Right";4649
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Average Angle Change Left";222
20;Native;5720_5773;Mixed_2 (...-Manner+Path);curved;walking-on-toes;"Average Angle Change Right";273
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Total Body Change Left";2782
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Total Body Change Right";7264
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Average Body Change Left";163
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Average Body Change Right";427
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Total Angle Change Left";3504
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Total Angle Change Right";4529
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Average Angle Change Left";206
20;Native;5825_5877;Mixed_2 (...-Manner+Path);coil;walking-on-toes;"Average Angle Change Right";266
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Total Body Change Left";4361
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Total Body Change Right";11636
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Average Body Change Left";207
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Average Body Change Right";554
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Total Angle Change Left";4850
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Total Angle Change Right";4733
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Average Angle Change Left";230
20;Native;5937_6001;Mixed_2 (...-Manner+Path);zigzag;walking-on-toes;"Average Angle Change Right";225
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Total Body Change Left";3331
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Total Body Change Right";7850
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Average Body Change Left";208
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Average Body Change Right";490
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Total Angle Change Left";3837
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Total Angle Change Right";2890
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Average Angle Change Left";239
20;Native;6043_6092;Mixed_2 (...-Manner+Path);circle;walking-on-toes;"Average Angle Change Right";180
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Total Body Change Left";2949
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Total Body Change Right";8820
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Average Body Change Left";196
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Average Body Change Right";588
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Total Angle Change Left";1505
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Total Angle Change Right";1850
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Average Angle Change Left";100
20;Native;6153_6200;Mixed_2 (...-Manner+Path);down-hill;walking-on-toes;"Average Angle Change Right";123
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Total Body Change Left";2825
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Total Body Change Right";5696
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Average Body Change Left";256
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Average Body Change Right";517
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Total Angle Change Left";1487
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Total Angle Change Right";1236
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Average Angle Change Left";135
20;Native;6268_6304;Mixed_2 (...-Manner+Path);up-hill;walking-on-toes;"Average Angle Change Right";112
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Body Change Left";2399
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Body Change Right";7494
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Body Change Left";171
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Body Change Right";535
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Angle Change Left";2777
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Angle Change Right";4802
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Angle Change Left";198
20;Native;6601_6644;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Angle Change Right";343
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Total Body Change Left";3248
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Total Body Change Right";13829
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Average Body Change Left";124
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Average Body Change Right";531
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Total Angle Change Left";3156
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Total Angle Change Right";3364
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Average Angle Change Left";121
20;Native;6681_6762;Sequenced_1 (Manner-Path);coil;soaring-like-superman;"Average Angle Change Right";129
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Total Body Change Left";1862
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Total Body Change Right";5206
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Average Body Change Left";206
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Average Body Change Right";578
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Total Angle Change Left";1517
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Total Angle Change Right";1195
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Average Angle Change Left";168
20;Native;6814_6844;Sequenced_1 (Manner-Path);zigzag;soaring-like-superman;"Average Angle Change Right";132
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Total Body Change Left";2013
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Total Body Change Right";5819
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Average Body Change Left";223
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Average Body Change Right";646
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Total Angle Change Left";1496
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Total Angle Change Right";2835
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Average Angle Change Left";166
20;Native;6899_6929;Sequenced_1 (Manner-Path);circle;soaring-like-superman;"Average Angle Change Right";315
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Total Body Change Left";2432
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Total Body Change Right";8777
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Average Body Change Left";270
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Average Body Change Right";975
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Total Angle Change Left";1583
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Total Angle Change Right";1425
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Average Angle Change Left";175
20;Native;6980_7009;Sequenced_1 (Manner-Path);down-hill;soaring-like-superman;"Average Angle Change Right";158
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Total Body Change Left";1804
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Total Body Change Right";6387
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Average Body Change Left";200
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Average Body Change Right";709
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Total Angle Change Left";590
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Total Angle Change Right";1385
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Average Angle Change Left";65
20;Native;7068_7096;Sequenced_1 (Manner-Path);up-hill;soaring-like-superman;"Average Angle Change Right";153
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Total Body Change Left";5106
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Total Body Change Right";11266
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Average Body Change Left";255
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Average Body Change Right";563
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Total Angle Change Left";4434
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Total Angle Change Right";9010
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Average Angle Change Left";221
20;Native;7448_7511;Sequenced_1 (Manner-Path);curved;swimming;"Average Angle Change Right";450
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Total Body Change Left";2094
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Total Body Change Right";6083
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Average Body Change Left";174
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Average Body Change Right";506
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Total Angle Change Left";1876
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Total Angle Change Right";3317
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Average Angle Change Left";156
20;Native;7542_7579;Sequenced_1 (Manner-Path);coil;swimming;"Average Angle Change Right";276
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Total Body Change Left";3038
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Total Body Change Right";7298
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Average Body Change Left";202
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Average Body Change Right";486
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Total Angle Change Left";5621
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Total Angle Change Right";4033
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Average Angle Change Left";374
20;Native;7691_7738;Sequenced_1 (Manner-Path);zigzag;swimming;"Average Angle Change Right";268
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Total Body Change Left";3750
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Total Body Change Right";9070
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Average Body Change Left";250
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Average Body Change Right";604
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Total Angle Change Left";3520
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Total Angle Change Right";3550
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Average Angle Change Left";234
20;Native;7777_7825;Sequenced_1 (Manner-Path);circle;swimming;"Average Angle Change Right";236
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Body Change Left";3342
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Body Change Right";10151
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Body Change Left";257
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Body Change Right";780
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Angle Change Left";1955
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Angle Change Right";2448
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Angle Change Left";150
20;Native;7885_7925;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Angle Change Right";188
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Total Body Change Left";6940
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Total Body Change Right";17604
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Average Body Change Left";239
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Average Body Change Right";607
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Total Angle Change Left";2629
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Total Angle Change Right";5908
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Average Angle Change Left";90
20;Native;795_884;Mixed_2 (...-Manner+Path);curved;limping;"Average Angle Change Right";203
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Body Change Left";5508
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Body Change Right";5189
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Body Change Left";500
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Body Change Right";471
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Angle Change Left";4058
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Angle Change Right";1828
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Angle Change Left";368
20;Native;7964_7999;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Angle Change Right";166
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Total Body Change Left";5735
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Total Body Change Right";11140
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Average Body Change Left";286
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Average Body Change Right";557
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Total Angle Change Left";3523
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Total Angle Change Right";5406
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Average Angle Change Left";176
20;Native;9083_9146;Sequenced_1 (Manner-Path);curved;crawling;"Average Angle Change Right";270
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Total Body Change Left";5143
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Total Body Change Right";10933
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Average Body Change Left";257
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Average Body Change Right";546
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Total Angle Change Left";4103
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Total Angle Change Right";4996
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Average Angle Change Left";205
20;Native;9199_9260;Sequenced_1 (Manner-Path);coil;crawling;"Average Angle Change Right";249
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Total Body Change Left";7299
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Total Body Change Right";15312
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Average Body Change Left";317
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Average Body Change Right";665
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Total Angle Change Left";4532
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Total Angle Change Right";5445
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Average Angle Change Left";197
20;Native;9302_9374;Sequenced_1 (Manner-Path);zigzag;crawling;"Average Angle Change Right";236
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Total Body Change Left";3854
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Total Body Change Right";9019
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Average Body Change Left";226
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Average Body Change Right";530
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Total Angle Change Left";3425
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Total Angle Change Right";3392
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Average Angle Change Left";201
20;Native;9422_9475;Sequenced_1 (Manner-Path);circle;crawling;"Average Angle Change Right";199
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Total Body Change Left";4625
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Total Body Change Right";10327
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Average Body Change Left";256
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Average Body Change Right";573
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Total Angle Change Left";2694
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Total Angle Change Right";3343
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Average Angle Change Left";149
20;Native;9525_9580;Sequenced_1 (Manner-Path);down-hill;crawling;"Average Angle Change Right";185
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Total Body Change Left";4721
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Total Body Change Right";9168
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Average Body Change Left";295
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Average Body Change Right";573
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Total Angle Change Left";2474
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Total Angle Change Right";3160
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Average Angle Change Left";154
20;Native;9632_9682;Sequenced_1 (Manner-Path);up-hill;crawling;"Average Angle Change Right";197
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Total Body Change Left";5871
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Total Body Change Right";9887
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Average Body Change Left";225
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Average Body Change Right";380
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Total Angle Change Left";1320
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Total Angle Change Right";1879
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Average Angle Change Left";50
20;Native;993_1073;Sequenced_1 (Manner-Path);coil;limping;"Average Angle Change Right";72
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Total Body Change Left";4297
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Total Body Change Right";12483
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Average Body Change Left";214
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Average Body Change Right";624
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Total Angle Change Left";3720
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Total Angle Change Right";4316
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Average Angle Change Left";186
20;Native;9992_10057;Mixed_2 (...-Manner+Path);curved;jumping;"Average Angle Change Right";215
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Total Body Change Left";8601
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Total Body Change Right";20476
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Average Body Change Left";358
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Average Body Change Right";853
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Total Angle Change Left";3970
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Total Angle Change Right";6125
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Average Angle Change Left";165
21;Late;1172_1245;Sequenced_1 (Manner-Path);curved;running;"Average Angle Change Right";255
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Total Body Change Left";7284
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Total Body Change Right";21468
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Average Body Change Left";280
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Average Body Change Right";825
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Total Angle Change Left";6276
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Total Angle Change Right";8032
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Average Angle Change Left";241
21;Late;1248_1329;Sequenced_1 (Manner-Path);coil;running;"Average Angle Change Right";308
